Date,Temperature,pH,DO,Turbidity(V),TDS,EC,WQI,WQC,Numeric_WQC,Verdict
8/15/2020 8:48,33.5,8.02,8.31,4.14,291,0.78,54.77,Good,2,0
8/15/2020 8:50,33.56,7.73,8.02,4.14,291,0.78,54.77,Good,2,0
8/15/2020 8:51,33.5,7.89,8.18,4.14,291,0.78,54.77,Good,2,0
8/15/2020 8:53,33.5,7.93,8.22,4.14,291,0.78,54.77,Good,2,0
8/15/2020 8:55,33.5,7.83,8.12,4.14,291,0.79,54.77,Good,2,0
8/15/2020 8:56,33.44,7.86,8.15,4.14,291,0.78,54.77,Good,2,0
8/15/2020 8:58,33.5,7.73,8.02,4.14,291,0.78,54.77,Good,2,0
8/15/2020 9:00,33.5,7.78,8.07,4.14,291,0.78,54.77,Good,2,0
8/15/2020 9:01,33.56,7.68,7.97,4.14,289,0.78,54.77,Good,2,0
8/15/2020 9:03,33.5,7.74,8.03,4.14,286,0.78,54.77,Good,2,0
8/15/2020 9:05,33.56,7.98,8.27,4.13,289,0.78,54.77,Good,2,0
8/15/2020 9:06,33.56,7.95,8.24,4.14,286,0.78,54.77,Good,2,0
8/15/2020 9:08,33.56,7.92,8.21,4.14,286,0.79,54.77,Good,2,0
8/15/2020 9:10,33.56,7.94,7.32,4.14,286,0.79,54,Good,2,0
8/15/2020 9:11,33.44,7.88,7.8,4.14,286,0.79,52,Good,2,0
8/15/2020 9:13,33.44,7.83,7.75,4.14,286,0.79,52,Good,2,0
8/15/2020 9:15,33.44,7.55,7.47,4.14,286,0.79,52,Good,2,0
8/15/2020 9:16,33.44,7.94,7.86,4.14,286,0.79,52,Good,2,0
8/15/2020 9:18,33.44,7.88,7.8,4.14,289,0.79,52,Good,2,0
8/15/2020 9:20,33.44,7.82,7.74,4.14,289,0.79,52,Good,2,0
8/15/2020 9:21,33.44,8.01,7.93,4.14,286,0.78,52,Good,2,0
8/15/2020 9:23,33.44,7.88,7.8,4.14,289,0.78,52,Good,2,0
8/15/2020 9:25,33.44,7.97,7.89,4.14,286,0.78,52,Good,2,0
8/15/2020 9:26,33.44,8.06,7.98,4.14,286,0.78,52,Good,2,0
8/15/2020 9:28,33.44,7.89,7.81,4.14,286,0.78,52,Good,2,0
8/15/2020 9:30,33.44,7.91,7.83,4.14,289,0.78,52,Good,2,0
8/15/2020 9:31,33.44,8.06,7.98,4.14,289,0.78,52,Good,2,0
8/15/2020 9:33,33.5,7.95,7.87,4.14,289,0.78,52,Good,2,0
8/15/2020 9:35,33.5,7.95,7.87,4.14,288,0.78,52,Good,2,0
8/15/2020 9:36,33.5,7.85,7.77,4.14,289,0.78,52,Good,2,0
8/15/2020 9:38,33.5,7.93,7.85,4.14,289,0.78,52,Good,2,0
8/15/2020 9:40,33.44,7.71,7.63,4.14,289,0.78,52,Good,2,0
8/15/2020 9:41,33.5,7.87,7.79,4.14,286,0.78,52,Good,2,0
8/15/2020 9:43,33.44,7.78,7.7,4.14,286,0.78,51.03,Good,2,0
8/15/2020 9:45,33.5,7.88,7.8,4.13,286,0.78,51.03,Good,2,0
8/15/2020 9:46,33.5,8.03,7.95,4.14,286,0.78,51.03,Good,2,0
8/15/2020 9:48,33.5,7.91,7.83,4.14,286,0.78,51.03,Good,2,0
8/15/2020 9:50,33.44,7.84,7.76,4.14,286,0.78,51.03,Good,2,0
8/15/2020 9:51,33.44,7.87,7.79,4.13,283,0.78,51.03,Good,2,0
8/15/2020 9:53,33.5,7.78,7.7,4.14,283,0.78,51.03,Good,2,0
8/15/2020 9:55,33.44,7.8,7.72,4.14,283,0.78,51.03,Good,2,0
8/15/2020 9:56,33.44,7.93,7.85,4.14,283,0.78,51.03,Good,2,0
8/15/2020 9:58,33.5,7.91,7.83,4.14,283,0.78,51.03,Good,2,0
8/15/2020 10:00,33.5,7.98,7.9,4.14,281,0.78,51.03,Good,2,0
8/15/2020 10:01,33.5,7.94,7.86,4.14,283,0.78,51.03,Good,2,0
8/15/2020 10:03,33.44,7.87,7.79,4.13,276,0.78,50.88,Good,2,0
8/15/2020 10:05,33.44,8.1,8.02,4.14,276,0.78,50.88,Good,2,0
8/15/2020 10:06,33.5,7.97,7.89,4.14,276,0.77,50.88,Good,2,0
8/15/2020 10:08,33.5,7.8,7.72,4.14,278,0.78,50.88,Good,2,0
8/15/2020 10:10,33.5,7.86,7.78,4.14,281,0.77,50.88,Good,2,0
8/15/2020 10:11,33.5,7.89,7.81,4.14,283,0.77,50.8,Good,2,0
8/15/2020 10:13,33.44,8.11,8.03,4.14,288,0.77,50.8,Good,2,0
8/15/2020 10:15,33.5,7.86,7.78,4.14,296,0.77,50.8,Good,2,0
8/15/2020 10:16,33.5,7.93,7.85,4.14,293,0.77,50.8,Good,2,0
8/15/2020 10:18,33.5,7.78,7.7,4.14,293,0.77,50.8,Good,2,0
8/15/2020 10:20,33.5,7.92,7.84,4.14,293,0.76,50.8,Good,2,0
8/15/2020 10:21,33.5,7.92,7.84,4.14,289,0.77,50.8,Good,2,0
8/15/2020 10:23,33.5,7.91,7.83,4.14,286,0.75,50.8,Good,2,0
8/15/2020 10:25,33.5,7.89,7.81,4.14,289,0.75,50.8,Good,2,0
8/15/2020 10:26,33.5,8.05,7.97,4.14,289,0.75,50.8,Good,2,0
8/15/2020 10:28,33.5,7.9,7.82,4.14,289,0.75,50.8,Good,2,0
8/15/2020 10:30,33.5,8.23,8.15,4.14,289,0.76,50.8,Good,2,0
8/15/2020 10:31,33.5,7.83,7.75,4.14,289,0.77,50.8,Good,2,0
8/15/2020 10:33,33.5,7.97,7.89,4.14,289,0.78,50.8,Good,2,0
8/15/2020 10:35,33.5,7.82,7.74,4.14,286,0.8,50.8,Good,2,0
8/15/2020 10:36,33.5,7.87,7.79,4.14,289,0.8,50.5,Good,2,0
8/15/2020 10:38,33.5,7.81,7.73,4.14,289,0.8,50.5,Good,2,0
8/15/2020 10:40,33.5,7.8,7.72,4.14,289,0.8,50.5,Good,2,0
8/15/2020 10:41,33.5,7.72,7.64,4.14,286,0.78,50.5,Good,2,0
8/15/2020 10:43,33.5,7.81,7.73,4.14,286,0.78,50.5,Good,2,0
8/15/2020 10:45,33.5,8.06,7.98,4.14,286,0.78,50.5,Good,2,0
8/15/2020 10:46,33.5,7.87,7.79,4.14,289,0.78,50.5,Good,2,0
8/15/2020 10:48,33.5,7.82,7.74,4.14,289,0.78,50.5,Good,2,0
8/15/2020 10:50,33.5,8.02,7.94,4.14,289,0.78,50.24,Good,2,0
8/15/2020 10:51,33.56,7.73,7.65,4.14,288,0.78,50.24,Good,2,0
8/15/2020 10:53,33.5,7.89,7.81,4.14,289,0.78,50.24,Good,2,0
8/15/2020 10:55,33.5,7.93,7.85,4.14,289,0.78,50.24,Good,2,0
8/15/2020 10:56,33.5,7.83,7.75,4.14,289,0.78,50.24,Good,2,0
8/15/2020 10:58,33.44,7.86,7.78,4.14,286,0.78,50.24,Good,2,0
8/15/2020 11:00,33.5,7.73,7.65,4.14,286,0.78,50.24,Good,2,0
8/15/2020 11:01,33.5,7.78,7.7,4.14,286,0.78,50.24,Good,2,0
8/15/2020 11:03,33.56,7.68,7.6,4.14,286,0.77,50.24,Good,2,0
8/15/2020 11:05,33.5,7.74,7.66,4.14,286,0.78,50.24,Good,2,0
8/15/2020 11:06,33.56,7.98,7.9,4.13,286,0.77,49.68,Bad,3,1
8/15/2020 11:08,33.56,7.95,7.87,4.14,283,0.77,49.68,Bad,3,1
8/15/2020 11:10,33.56,7.92,7.84,4.14,283,0.77,49.68,Bad,3,1
8/15/2020 11:11,33.56,7.94,7.86,4.14,283,0.77,49.68,Bad,3,1
8/15/2020 11:13,33.56,7.92,7.84,4.14,283,0.77,49.68,Bad,3,1
8/15/2020 11:15,33.56,7.8,7.72,4.14,283,0.77,49.68,Bad,3,1
8/15/2020 11:16,33.56,7.7,6.38,4.14,281,0.76,50.68,Good,2,0
8/15/2020 11:18,33.56,8,6.68,4.14,283,0.77,49.68,Bad,3,1
8/15/2020 11:20,33.5,7.89,6.57,4.14,276,0.75,50.13,Good,2,0
8/15/2020 11:21,33.56,7.91,6.59,4.14,276,0.75,50.13,Good,2,0
8/15/2020 11:23,33.56,7.74,6.42,4.14,276,0.75,50.13,Good,2,0
8/15/2020 11:25,33.56,7.8,6.48,4.14,278,0.75,50.13,Good,2,0
8/15/2020 11:26,33.56,7.89,6.57,4.14,281,0.76,50.13,Good,2,0
8/15/2020 11:28,33.56,7.88,6.56,4.14,283,0.77,49.13,Bad,3,1
8/15/2020 11:30,33.63,7.81,6.49,4.14,288,0.78,49.13,Bad,3,1
8/15/2020 11:31,33.63,8.16,6.84,4.13,296,0.8,48.13,Bad,3,1
8/15/2020 11:33,33.63,7.89,6.57,4.13,293,0.8,49.13,Bad,3,1
8/15/2020 11:35,33.63,7.84,6.52,4.14,293,0.8,49.13,Bad,3,1
8/15/2020 11:36,33.63,7.97,6.65,4.14,293,0.8,49.13,Bad,3,1
8/15/2020 11:38,33.44,8.06,6.74,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:40,33.5,7.95,6.63,4.14,286,0.78,48.68,Bad,3,1
8/15/2020 11:41,33.5,7.95,6.63,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:43,33.5,7.85,6.53,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:45,33.5,7.93,6.61,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:46,33.44,7.71,6.39,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:48,33.5,7.87,6.55,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:50,33.44,7.78,6.46,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:51,33.5,7.88,6.56,4.13,286,0.78,48.68,Bad,3,1
8/15/2020 11:53,33.5,8.03,6.71,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:55,33.5,7.91,6.59,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:56,33.44,7.84,6.52,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 11:58,33.44,7.87,6.55,4.13,291,0.79,48.68,Bad,3,1
8/15/2020 12:00,33.5,7.78,6.46,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 12:01,33.44,7.8,6.48,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 12:03,33.44,7.93,6.61,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 12:05,33.5,7.91,6.59,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 12:06,33.5,7.98,6.66,4.14,289,0.78,48.68,Bad,3,1
8/15/2020 12:08,33.5,7.94,6.62,4.14,291,0.78,48.68,Bad,3,1
8/15/2020 12:10,33.44,7.87,6.55,4.13,289,0.78,48.68,Bad,3,1
8/15/2020 12:11,33.44,8.1,6.78,4.14,291,0.79,48.68,Bad,3,1
8/15/2020 12:13,33.5,7.97,6.65,4.14,291,0.79,48.68,Bad,3,1
8/15/2020 12:15,33.5,7.8,6.48,4.14,291,0.79,48.11,Bad,3,1
8/15/2020 12:16,33.5,7.86,4.97,4.14,291,0.79,48.11,Bad,3,1
8/15/2020 12:18,33.5,7.89,5,4.14,291,0.79,48.11,Bad,3,1
8/15/2020 12:20,33.44,8.11,5.22,4.14,291,0.79,48.11,Bad,3,1
8/15/2020 12:21,33.5,7.86,4.97,4.14,291,0.79,48.11,Bad,3,1
8/15/2020 12:23,33.5,7.93,5.04,4.14,291,0.79,48.11,Bad,3,1
8/15/2020 12:25,33.5,7.78,4.89,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 12:26,33.5,7.92,5.03,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:28,33.5,7.92,5.03,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 12:30,33.5,7.91,5.02,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:31,33.5,7.89,5,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:33,33.5,8.05,5.16,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:35,33.5,7.9,5.01,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:36,33.5,8.23,5.34,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:38,33.5,7.83,4.94,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:40,33.5,7.97,5.08,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:41,33.5,7.82,4.93,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 12:43,33.5,7.87,4.98,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 12:45,33.5,7.81,4.92,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:46,33.5,7.8,4.01,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 12:48,33.5,7.72,4.01,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:50,33.5,7.81,4.01,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:51,33.5,8.06,4.01,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 12:53,33.5,7.87,4.01,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 12:55,33.5,7.82,4.01,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 12:56,33.5,8.02,4.01,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 12:58,33.56,7.73,4.01,4.14,288,0.78,48.11,Bad,3,1
8/15/2020 13:00,33.5,7.89,4.01,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 13:01,33.5,7.93,4.01,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 13:03,33.5,7.83,4.01,4.14,289,0.78,48.11,Bad,3,1
8/15/2020 13:05,33.44,7.86,4.01,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 13:06,33.5,7.73,4.01,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 13:08,33.5,7.78,4.01,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 13:10,33.56,7.68,4.01,4.14,286,0.77,48.11,Bad,3,1
8/15/2020 13:11,33.5,7.74,4.01,4.14,286,0.78,48.11,Bad,3,1
8/15/2020 13:13,33.56,7.98,4.01,4.13,286,0.77,48.11,Bad,3,1
8/15/2020 13:15,33.56,7.95,4.01,4.14,283,0.77,48.11,Bad,3,1
8/15/2020 13:16,33.56,7.92,4.01,4.14,283,0.77,48.11,Bad,3,1
8/15/2020 13:18,33.56,7.94,4.01,4.14,283,0.77,48.11,Bad,3,1
8/15/2020 13:20,33.56,7.92,4.01,4.14,283,0.77,48.11,Bad,3,1
8/15/2020 13:21,33.56,7.8,4.01,4.14,283,0.77,48.11,Bad,3,1
8/15/2020 13:23,33.56,7.7,4.01,4.14,281,0.76,49.11,Bad,3,1
8/15/2020 13:25,33.56,8,4.01,4.14,283,0.77,48.11,Bad,3,1
8/15/2020 13:26,33.5,7.89,4.01,4.14,276,0.75,49.11,Bad,3,1
8/15/2020 13:28,33.56,7.91,4.01,4.14,276,0.75,49.11,Bad,3,1
8/15/2020 13:30,33.56,7.74,4.01,4.14,276,0.75,49.11,Bad,3,1
8/15/2020 13:31,33.56,7.8,4.01,4.14,278,0.75,49.11,Bad,3,1
8/15/2020 13:33,33.56,7.89,4.01,4.14,281,0.76,49.11,Bad,3,1
8/15/2020 13:35,33.56,7.88,4.01,4.14,283,0.77,47.66,Bad,3,1
8/15/2020 13:36,33.63,7.81,4.01,4.14,288,0.78,47.66,Bad,3,1
8/15/2020 13:38,33.63,8.16,4.01,4.13,296,0.8,46.66,Bad,3,1
8/15/2020 13:40,33.63,7.89,4.01,4.13,293,0.8,47.66,Bad,3,1
8/15/2020 13:41,33.63,7.84,4.01,4.14,293,0.8,47.66,Bad,3,1
8/15/2020 13:43,33.63,7.97,4.01,4.14,293,0.8,47.66,Bad,3,1
8/15/2020 13:45,33.44,8.06,4.01,4.14,289,0.78,47.66,Bad,3,1
8/15/2020 13:46,33.5,7.95,4.01,4.14,286,0.78,47.66,Bad,3,1
8/15/2020 13:48,33.5,7.95,4.01,4.14,289,0.78,47.66,Bad,3,1
8/15/2020 13:50,33.5,7.85,4.01,4.14,289,0.78,47.66,Bad,3,1
8/15/2020 13:51,33.5,7.93,4.54,4.14,289,0.78,47.66,Bad,3,1
8/15/2020 13:53,33.44,7.71,4.54,4.14,289,0.78,47.66,Bad,3,1
8/15/2020 13:55,33.5,7.87,4.54,4.14,289,0.78,47.66,Bad,3,1
8/15/2020 13:56,33.44,7.78,4.54,4.14,289,0.78,47.66,Bad,3,1
8/15/2020 13:58,33.5,7.88,4.54,4.13,286,0.78,47.66,Bad,3,1
8/15/2020 14:00,33.5,8.03,4.54,4.14,289,0.78,47.66,Bad,3,1
8/15/2020 14:01,33.5,7.91,4.54,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:03,33.44,7.84,4.54,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:05,33.44,7.87,4.54,4.13,291,0.79,47.05,Bad,3,1
8/15/2020 14:06,33.5,7.78,4.54,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:08,33.44,7.8,4.54,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:10,33.44,7.93,4.54,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:11,33.5,7.91,4.54,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:13,33.5,7.98,5.01,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:15,33.5,7.94,5.01,4.14,291,0.78,47.05,Bad,3,1
8/15/2020 14:16,33.44,7.87,5.01,4.13,289,0.78,47.05,Bad,3,1
8/15/2020 14:18,33.44,8.1,5.01,4.14,291,0.79,47.05,Bad,3,1
8/15/2020 14:20,33.5,7.97,5.01,4.14,291,0.79,47.05,Bad,3,1
8/15/2020 14:21,33.5,7.8,5.01,4.14,291,0.79,47.05,Bad,3,1
8/15/2020 14:23,33.5,7.86,5.01,4.14,291,0.79,47.05,Bad,3,1
8/15/2020 14:25,33.5,7.89,5.01,4.14,291,0.79,47.05,Bad,3,1
8/15/2020 14:26,33.44,8.11,5.01,4.14,291,0.79,47.05,Bad,3,1
8/15/2020 14:28,33.5,7.86,5.01,4.14,291,0.79,47.05,Bad,3,1
8/15/2020 14:30,33.5,7.93,5.01,4.14,291,0.79,47.05,Bad,3,1
8/15/2020 14:31,33.5,7.78,5.01,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:33,33.5,7.92,5.01,4.14,286,0.78,47.05,Bad,3,1
8/15/2020 14:35,33.5,7.92,5.01,4.14,289,0.78,47.05,Bad,3,1
8/15/2020 14:36,33.5,7.91,5.01,4.14,286,0.78,47.05,Bad,3,1
8/15/2020 14:38,33.5,7.89,5.01,4.14,286,0.78,47.05,Bad,3,1
8/15/2020 14:40,33.5,8.05,5.01,4.14,286,0.78,47.05,Bad,3,1
8/15/2020 14:41,33.5,7.9,5.01,4.14,286,0.78,47.05,Bad,3,1
8/15/2020 14:43,33.5,8.23,5.01,4.14,286,0.78,47.05,Bad,3,1
8/15/2020 14:45,33.5,7.83,5.01,4.14,286,0.78,47.05,Bad,3,1
8/15/2020 14:46,33.5,7.97,5.55,4.14,286,0.78,46.87,Bad,3,1
8/15/2020 14:48,33.5,7.82,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 14:50,33.5,7.87,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 14:51,33.5,7.81,5.55,4.14,286,0.78,46.87,Bad,3,1
8/15/2020 14:53,33.5,7.8,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 14:55,33.5,7.72,5.55,4.14,286,0.78,46.87,Bad,3,1
8/15/2020 14:56,33.5,7.81,5.55,4.14,286,0.78,46.87,Bad,3,1
8/15/2020 14:58,33.5,8.06,5.55,4.14,286,0.78,46.87,Bad,3,1
8/15/2020 15:00,33.5,7.87,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 15:01,33.5,7.82,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 15:03,33.5,8.02,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 15:05,33.56,7.73,5.55,4.14,288,0.78,46.87,Bad,3,1
8/15/2020 15:06,33.5,7.89,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 15:08,33.5,7.93,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 15:10,33.5,7.83,5.55,4.14,289,0.78,46.87,Bad,3,1
8/15/2020 15:11,33.44,7.86,5.55,4.14,286,0.78,46.87,Bad,3,1
8/15/2020 15:13,33.5,7.73,5.55,4.14,286,0.78,46.23,Bad,3,1
8/15/2020 15:15,33.5,7.78,5.55,4.14,286,0.78,46.23,Bad,3,1
8/15/2020 15:16,33.56,7.68,5.55,4.14,286,0.77,46.23,Bad,3,1
8/15/2020 15:18,33.5,7.74,5.55,4.14,286,0.78,46.23,Bad,3,1
8/15/2020 15:20,33.56,7.98,5.55,4.13,286,0.77,46.23,Bad,3,1
8/15/2020 15:21,33.56,7.95,5.55,4.14,283,0.77,46.23,Bad,3,1
8/15/2020 15:23,33.56,7.92,5.55,4.14,283,0.77,46.23,Bad,3,1
8/15/2020 15:25,33.56,7.94,5.55,4.14,283,0.77,46.23,Bad,3,1
8/15/2020 15:26,33.56,7.92,5.55,4.14,283,0.77,46.23,Bad,3,1
8/15/2020 15:28,33.56,7.8,5.55,4.14,283,0.77,46.23,Bad,3,1
8/15/2020 15:30,33.56,7.7,5.55,4.14,281,0.76,47.23,Bad,3,1
8/15/2020 15:31,33.56,8,5.55,4.14,283,0.77,46.23,Bad,3,1
8/15/2020 15:33,33.5,7.89,5.55,4.14,276,0.75,47.23,Bad,3,1
8/15/2020 15:35,33.56,7.91,5.55,4.14,276,0.75,47.23,Bad,3,1
8/15/2020 15:36,33.56,7.74,5.55,4.14,276,0.75,47.23,Bad,3,1
8/15/2020 15:38,33.56,7.8,5.55,4.14,278,0.75,47.23,Bad,3,1
8/15/2020 15:40,33.56,7.89,5.55,4.14,281,0.76,47.23,Bad,3,1
8/15/2020 15:41,33.56,7.88,5.55,4.14,283,0.77,46.23,Bad,3,1
8/15/2020 15:43,33.63,7.81,5.55,4.14,288,0.78,46.23,Bad,3,1
8/15/2020 15:45,33.63,8.16,5.55,4.13,296,0.8,45.23,Bad,3,1
8/15/2020 15:46,33.63,7.89,5.55,4.13,293,0.8,46.23,Bad,3,1
8/15/2020 15:48,33.63,7.84,5.55,4.14,293,0.8,46.23,Bad,3,1
8/15/2020 15:50,33.63,7.97,5.55,4.14,293,0.8,46.23,Bad,3,1
8/15/2020 15:51,33.44,7.83,5.55,4.14,249,0.8,49.23,Bad,3,1
8/15/2020 15:53,33.44,7.55,5.55,4.14,289,0.78,46.23,Bad,3,1
8/15/2020 15:55,33.44,7.94,5.55,4.14,291,0.79,46.23,Bad,3,1
8/15/2020 15:56,33.44,7.88,5.55,4.14,291,0.79,46.23,Bad,3,1
8/15/2020 15:58,33.44,7.83,5.55,4.14,294,0.8,46.23,Bad,3,1
8/15/2020 16:00,33.44,7.55,5.55,4.14,289,0.78,46.23,Bad,3,1
8/15/2020 16:01,33.44,7.94,5.55,4.14,291,0.79,46.23,Bad,3,1
8/15/2020 16:03,33.44,7.88,5.55,4.14,291,0.79,46.23,Bad,3,1
8/15/2020 16:05,33.44,7.82,5.55,4.14,291,0.79,46.23,Bad,3,1
8/15/2020 16:06,33.44,8.01,5.55,4.14,289,0.78,46.23,Bad,3,1
8/15/2020 16:08,33.44,7.88,5.55,4.14,291,0.79,46.23,Bad,3,1
8/15/2020 16:10,33.44,7.97,5.55,4.14,289,0.78,46.23,Bad,3,1
8/15/2020 16:11,33.44,8.06,5.55,4.14,289,0.78,45.89,Bad,3,1
8/15/2020 16:13,33.44,7.89,5.55,4.14,289,0.78,45.89,Bad,3,1
8/15/2020 16:15,33.44,7.91,5.55,4.14,289,0.78,45.89,Bad,3,1
8/15/2020 16:16,33.44,8.06,5.55,4.14,289,0.78,45.89,Bad,3,1
8/15/2020 16:18,33.5,7.95,5.55,4.14,286,0.78,45.89,Bad,3,1
8/15/2020 16:20,33.5,7.95,5.55,4.14,289,0.78,45.89,Bad,3,1
8/15/2020 16:21,33.5,7.85,5.55,4.14,289,0.78,45.89,Bad,3,1
8/15/2020 16:23,33.52,7.88,5.55,4.14,286.7,0.78,46,Bad,3,1
8/15/2020 16:25,33.52,7.88,5.55,4.14,286.69,0.78,46,Bad,3,1
8/15/2020 16:26,33.52,7.88,5.55,4.14,286.69,0.78,46,Bad,3,1
8/15/2020 16:28,33.52,7.88,5.55,4.14,286.68,0.78,46,Bad,3,1
8/15/2020 16:30,33.52,7.88,5.55,4.14,286.68,0.78,46,Bad,3,1
8/15/2020 16:31,33.52,7.88,5.55,4.14,286.67,0.78,46,Bad,3,1
8/15/2020 16:33,33.52,7.88,5.55,4.14,286.67,0.78,46,Bad,3,1
8/15/2020 16:35,33.52,7.88,5.55,4.14,286.66,0.78,45.98,Bad,3,1
8/15/2020 16:36,33.52,7.88,5.55,4.14,286.66,0.78,45.98,Bad,3,1
8/15/2020 16:38,33.52,7.88,5.55,4.14,286.65,0.78,45.98,Bad,3,1
8/15/2020 16:40,33.52,7.88,5.55,4.14,286.65,0.78,45.98,Bad,3,1
8/15/2020 16:41,33.52,7.88,5.55,4.14,286.64,0.78,45.98,Bad,3,1
8/15/2020 16:43,33.52,7.88,5.55,4.14,286.64,0.78,45.98,Bad,3,1
8/15/2020 16:45,33.52,7.88,5.55,4.14,286.64,0.78,45.98,Bad,3,1
8/15/2020 16:46,33.52,7.88,5.55,4.14,286.63,0.78,45.98,Bad,3,1
8/15/2020 16:48,33.52,7.88,5.55,4.14,286.63,0.78,45.98,Bad,3,1
8/15/2020 16:50,33.52,7.88,5.55,4.14,286.62,0.78,45.98,Bad,3,1
8/15/2020 16:51,33.52,7.88,5.55,4.14,286.62,0.78,45.98,Bad,3,1
8/15/2020 16:53,33.52,7.88,5.55,4.14,286.61,0.78,45.98,Bad,3,1
8/15/2020 16:55,33.52,7.88,5.55,4.14,286.61,0.78,45.98,Bad,3,1
8/15/2020 16:56,33.52,7.88,5.55,4.14,286.6,0.78,45.98,Bad,3,1
8/15/2020 16:58,33.52,7.88,5.55,4.14,286.6,0.78,45.98,Bad,3,1
8/15/2020 17:00,33.52,7.88,5.55,4.14,286.59,0.78,45.98,Bad,3,1
8/15/2020 17:01,33.52,7.88,5.55,4.14,286.59,0.78,45.98,Bad,3,1
8/15/2020 17:03,33.52,7.88,5.55,4.14,286.58,0.78,45.35,Bad,3,1
8/15/2020 17:05,33.52,7.88,5.55,4.14,286.58,0.78,45.35,Bad,3,1
8/15/2020 17:06,33.52,7.88,5.55,4.14,286.57,0.78,45.35,Bad,3,1
8/15/2020 17:08,33.52,7.88,5.55,4.14,286.57,0.78,45.36,Bad,3,1
8/15/2020 17:10,33.52,7.88,5.55,4.14,286.56,0.78,45.36,Bad,3,1
8/15/2020 17:11,33.52,7.88,5.55,4.14,286.56,0.78,45.36,Bad,3,1
8/15/2020 17:13,33.52,7.88,5.55,4.14,286.56,0.78,45.36,Bad,3,1
8/15/2020 17:15,33.52,7.88,5.55,4.14,286.55,0.78,45.36,Bad,3,1
8/15/2020 17:16,33.52,7.88,5.55,4.14,286.55,0.78,45.36,Bad,3,1
8/15/2020 17:18,33.52,7.88,5.55,4.14,286.54,0.78,45.36,Bad,3,1
8/15/2020 17:20,33.52,7.88,5.55,4.14,286.54,0.78,45.36,Bad,3,1
8/15/2020 17:21,33.52,7.88,5.55,4.14,286.53,0.78,45.36,Bad,3,1
8/15/2020 17:23,33.52,7.88,5.55,4.14,286.53,0.78,45.36,Bad,3,1
8/15/2020 17:25,33.52,7.88,5.55,4.14,286.52,0.78,45.36,Bad,3,1
